Passenger ID,Gender_x,Age_x,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort_x,Leg Room Service_x,Cleanliness_x,Food and Drink_x,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling_x,Satisfaction_x,PassengerId,Gender_y,Age_y,Flight Class,Seat Comfort_y,Departure/Arrival Time Conv.,Food and Drink_y,Inflight Entertainment,Leg Room Service_y,Baggage Handling_y,Cleanliness_y,Departure Delay in Minutes,Arrival Delay in Minutes,Satisfaction_y
555,Male,31,Returning,Business,Business,3057,0,0.0,2,2,5,5,2,3,5,5,5,5,4,2,5,4,Satisfied,555,F,43,Business,5,3,3,4,1,1,2,101,36,Unsatisfied
556,Male,39,Returning,Business,Business,2398,0,4.0,5,5,5,5,5,4,5,4,4,4,4,5,4,4,Satisfied,556,M,32,Premium Economy,1,5,4,5,4,2,2,100,15,Neutral
557,Female,31,Returning,Business,Business,3594,15,23.0,3,3,3,4,3,5,5,3,4,4,4,3,4,5,Satisfied,557,M,74,Economy,5,2,4,1,5,4,2,6,84,Satisfied
558,Male,42,Returning,Business,Business,164,0,0.0,3,3,5,5,3,4,4,5,5,5,4,3,4,5,Satisfied,558,M,20,Business,3,2,3,2,2,4,3,96,49,Neutral
559,Female,51,Returning,Business,Business,3447,0,0.0,5,0,5,4,2,5,4,5,3,4,5,0,5,5,Satisfied,559,F,80,Economy,5,5,1,2,2,4,4,14,15,Neutral
560,Female,32,Returning,Business,Business,2560,25,17.0,4,4,5,5,4,3,4,2,5,5,5,4,5,4,Satisfied,560,F,21,Business,1,2,4,1,5,4,1,36,42,Unsatisfied
561,Male,23,First-time,Business,Business,247,80,76.0,5,4,3,4,5,4,5,2,5,5,4,4,5,4,Satisfied,561,F,22,First Class,2,3,1,2,5,5,5,96,111,Satisfied
562,Female,59,First-time,Business,Business,247,0,0.0,4,4,3,4,2,5,4,5,4,4,4,4,4,4,Satisfied,562,M,19,Premium Economy,2,4,2,4,3,2,2,70,89,Satisfied
563,Female,29,Returning,Business,Business,1588,0,0.0,1,1,2,1,1,2,1,5,1,1,3,1,1,3,Neutral or Dissatisfied,563,F,30,Business,5,4,3,5,3,5,2,91,15,Satisfied
564,Male,49,Returning,Business,Business,89,0,0.0,5,5,3,4,5,5,5,5,5,3,5,5,5,5,Satisfied,564,M,22,Economy,4,4,3,3,3,4,3,6,105,Satisfied
565,Male,62,Returning,Business,Business,3235,19,18.0,4,2,5,5,4,4,4,4,3,2,4,4,4,4,Satisfied,565,F,60,Economy,1,4,4,5,3,4,4,96,70,Satisfied
566,Female,52,Returning,Business,Business,2145,0,0.0,4,0,4,4,5,2,4,2,5,2,2,0,2,2,Satisfied,566,F,29,Economy,3,1,5,5,5,3,1,87,46,Unsatisfied
567,Male,57,Returning,Business,Business,309,0,0.0,2,4,3,4,4,4,5,4,3,5,4,4,4,4,Satisfied,567,F,69,Economy,5,4,3,1,3,3,1,57,91,Neutral
568,Male,40,Returning,Business,Business,312,0,0.0,2,4,3,4,2,5,5,5,4,5,5,2,5,5,Satisfied,568,M,38,Premium Economy,3,4,3,4,2,5,5,26,89,Unsatisfied
569,Female,47,Returning,Business,Business,2947,0,14.0,1,1,5,4,1,4,5,4,3,5,4,1,4,4,Satisfied,569,F,37,Economy,3,5,4,5,3,2,2,107,95,Satisfied
570,Male,40,First-time,Business,Business,164,29,24.0,1,1,5,1,5,4,3,4,3,3,4,1,3,5,Neutral or Dissatisfied,570,F,57,Premium Economy,4,1,1,4,3,4,4,54,39,Unsatisfied
571,Male,46,Returning,Business,Business,113,9,3.0,3,3,4,5,3,5,5,5,3,3,5,3,5,5,Satisfied,571,M,63,First Class,1,2,1,4,2,1,2,77,53,Satisfied
572,Male,64,First-time,Business,Business,282,0,0.0,3,3,2,3,3,3,3,2,4,4,4,3,4,3,Neutral or Dissatisfied,572,M,25,Premium Economy,4,3,1,2,3,5,3,78,60,Neutral
573,Female,27,Returning,Business,Business,89,0,0.0,4,4,3,4,4,4,5,4,4,4,4,4,4,4,Satisfied,573,F,76,Premium Economy,2,3,4,1,3,2,5,79,114,Satisfied
574,Male,25,First-time,Business,Business,113,0,0.0,3,5,5,5,2,5,4,2,4,4,5,5,4,4,Satisfied,574,F,25,First Class,5,3,2,3,5,3,1,37,100,Unsatisfied
575,Female,54,Returning,Business,Business,2703,0,0.0,3,3,3,5,3,4,5,4,3,4,4,3,4,4,Satisfied,575,F,45,Business,3,4,1,2,5,4,1,113,7,Satisfied
576,Female,68,First-time,Business,Business,158,0,0.0,2,2,4,2,4,3,3,4,3,3,5,2,3,5,Neutral or Dissatisfied,576,F,66,Premium Economy,2,5,3,4,1,5,3,88,45,Satisfied
577,Female,48,Returning,Business,Business,164,0,0.0,1,5,3,4,5,4,5,4,4,4,4,5,4,4,Satisfied,577,M,39,First Class,2,3,2,4,2,2,4,87,100,Neutral
578,Male,37,Returning,Business,Business,309,40,35.0,4,4,3,5,4,4,5,4,3,4,4,4,4,4,Satisfied,578,M,43,Premium Economy,2,3,2,4,1,2,5,16,64,Satisfied
579,Male,56,Returning,Business,Business,2414,0,0.0,5,5,5,5,5,4,4,4,3,3,4,5,4,4,Satisfied,579,M,49,Economy,3,1,4,5,2,1,5,8,15,Satisfied
580,Male,46,Returning,Business,Business,1598,11,12.0,3,3,3,5,3,5,4,5,5,4,5,3,5,4,Satisfied,580,F,79,Business,3,2,3,3,2,1,4,45,77,Unsatisfied
581,Male,25,First-time,Business,Business,164,47,57.0,0,4,4,4,4,5,1,5,5,5,5,4,5,4,Satisfied,581,M,18,Economy,2,3,1,4,5,2,3,84,112,Satisfied
582,Female,33,First-time,Business,Business,158,0,2.0,2,2,5,2,5,3,2,5,4,4,5,2,4,4,Neutral or Dissatisfied,582,F,77,First Class,3,4,4,1,5,1,3,1,85,Neutral
583,Female,58,Returning,Business,Business,164,0,0.0,1,1,5,5,1,5,4,5,4,5,5,1,5,4,Satisfied,583,M,78,Economy,3,5,2,5,2,3,4,21,110,Satisfied
584,Male,25,First-time,Business,Business,282,0,1.0,1,1,1,1,3,3,2,1,2,2,4,1,2,4,Neutral or Dissatisfied,584,F,59,First Class,1,2,2,2,5,3,5,17,23,Unsatisfied
585,Male,46,Returning,Business,Business,164,0,0.0,1,4,3,4,1,4,4,4,3,2,4,1,4,5,Satisfied,585,F,19,First Class,4,4,4,5,4,2,2,18,47,Unsatisfied
586,Female,50,Returning,Business,Business,158,0,0.0,4,0,3,4,4,1,5,1,4,4,1,0,1,1,Satisfied,586,F,47,Premium Economy,4,2,1,2,5,1,1,64,74,Satisfied
587,Female,66,Returning,Business,Business,2883,0,0.0,2,2,4,5,2,5,4,5,3,5,5,2,5,5,Satisfied,587,F,65,Business,3,2,3,5,5,1,2,8,67,Unsatisfied
588,Female,40,Returning,Business,Business,3424,36,37.0,1,1,3,5,1,5,4,5,4,3,5,1,5,5,Satisfied,588,M,50,Business,1,3,2,3,1,5,4,86,111,Unsatisfied
589,Male,50,Returning,Business,Business,164,0,0.0,1,4,4,5,1,5,5,5,5,3,5,1,5,5,Satisfied,589,F,26,Business,5,1,5,5,5,1,2,60,87,Unsatisfied
590,Female,56,Returning,Business,Business,2694,0,2.0,3,3,4,5,3,4,4,4,5,2,4,3,4,4,Satisfied,590,F,22,Economy,4,2,2,3,4,1,1,5,32,Satisfied
591,Female,56,Returning,Business,Business,1507,10,12.0,0,0,4,5,3,2,5,3,3,3,2,0,2,3,Satisfied,591,M,70,Economy,4,3,3,4,4,1,3,30,28,Satisfied
592,Male,55,First-time,Business,Business,102,0,0.0,1,1,5,1,4,5,3,5,3,3,5,1,3,4,Neutral or Dissatisfied,592,F,68,Business,5,3,5,2,2,3,5,55,89,Neutral
593,Female,50,Returning,Business,Business,247,0,0.0,2,2,4,5,2,5,4,5,5,4,5,2,5,5,Satisfied,593,M,46,Premium Economy,1,1,3,4,1,5,4,50,46,Satisfied
594,Male,42,Returning,Business,Business,1633,0,0.0,1,1,4,4,1,5,4,5,3,5,5,1,5,4,Satisfied,594,M,56,Premium Economy,3,5,5,4,4,3,4,79,83,Satisfied
595,Male,44,Returning,Business,Business,229,36,22.0,5,5,5,5,5,5,4,5,5,3,5,5,5,5,Satisfied,595,F,68,Economy,3,1,2,5,1,1,4,7,54,Unsatisfied
596,Female,44,Returning,Business,Business,89,25,23.0,1,1,4,4,1,4,5,4,5,2,4,1,4,4,Satisfied,596,M,18,First Class,3,5,2,3,2,2,1,62,0,Neutral
597,Female,46,Returning,Business,Business,3100,0,0.0,2,2,4,5,2,4,4,4,5,4,4,2,4,4,Satisfied,597,F,79,Business,5,4,1,2,2,2,2,114,105,Satisfied
598,Male,56,Returning,Business,Business,247,1,8.0,2,3,5,4,2,5,5,5,3,4,5,2,5,5,Satisfied,598,F,68,Business,4,5,4,1,2,3,1,79,37,Unsatisfied
599,Female,39,Returning,Business,Business,3269,0,0.0,1,1,4,4,1,5,4,4,5,2,5,1,5,4,Satisfied,599,M,73,Business,3,4,1,3,3,5,5,40,24,Satisfied
600,Female,56,Returning,Business,Business,134,0,2.0,5,5,5,4,5,5,4,5,4,5,5,5,5,4,Satisfied,600,F,74,Business,5,1,4,3,5,2,5,91,80,Satisfied
601,Female,57,Returning,Business,Business,2939,0,0.0,0,0,5,4,2,3,4,3,4,2,3,0,3,3,Satisfied,601,M,62,Economy,5,2,4,2,1,5,4,61,96,Satisfied
602,Female,58,Returning,Business,Business,2797,0,0.0,1,1,5,5,1,5,5,5,3,4,5,1,5,5,Satisfied,602,F,46,Economy,5,2,1,5,3,5,2,108,21,Neutral
603,Female,24,First-time,Business,Economy,270,0,0.0,0,4,4,4,3,5,4,4,4,4,4,4,4,5,Neutral or Dissatisfied,603,M,80,First Class,5,1,3,2,1,2,2,50,82,Satisfied
604,Male,47,Returning,Business,Business,396,0,0.0,3,3,3,5,3,5,4,5,4,4,5,3,5,5,Satisfied,604,M,25,Premium Economy,5,3,5,2,5,2,5,94,91,Neutral
605,Female,39,Returning,Business,Business,270,20,26.0,1,1,4,5,1,5,5,5,5,3,5,1,5,5,Satisfied,605,M,28,Business,3,5,1,4,2,4,1,59,92,Satisfied
606,Male,46,Returning,Business,Business,134,0,0.0,4,4,4,4,4,2,4,2,3,2,2,3,2,3,Neutral or Dissatisfied,606,M,27,Economy,3,5,1,1,1,5,3,76,10,Satisfied
607,Female,27,First-time,Business,Business,89,3,21.0,4,4,5,4,3,4,3,3,3,3,4,4,3,4,Satisfied,607,M,67,Premium Economy,4,3,5,2,2,5,4,72,93,Satisfied
608,Female,30,Returning,Business,Business,2100,0,0.0,4,2,3,4,4,3,5,4,5,5,5,4,5,4,Satisfied,608,M,58,Business,3,5,2,5,5,3,4,96,29,Unsatisfied
609,Male,50,Returning,Business,Business,3643,0,12.0,2,2,3,4,2,4,4,4,4,4,4,2,4,4,Satisfied,609,M,44,Premium Economy,1,5,1,5,5,3,3,97,85,Neutral
610,Male,23,Returning,Business,Business,2557,1,5.0,3,3,4,5,3,5,4,3,5,5,4,3,5,4,Satisfied,610,M,49,Economy,1,1,3,1,4,1,5,50,63,Unsatisfied
611,Male,56,Returning,Business,Business,158,0,0.0,5,5,5,4,5,5,4,5,4,3,5,5,5,4,Satisfied,611,M,41,First Class,2,1,2,5,3,4,1,65,27,Satisfied
612,Female,48,Returning,Business,Business,2311,8,12.0,4,2,5,4,4,5,4,5,3,2,5,4,5,5,Satisfied,612,F,65,First Class,2,5,5,2,3,3,5,31,31,Unsatisfied
613,Male,55,Returning,Business,Business,3534,0,0.0,5,5,3,5,5,5,5,5,4,3,5,5,5,5,Satisfied,613,F,61,Economy,3,2,5,1,3,3,2,49,120,Unsatisfied
614,Male,40,First-time,Business,Business,309,0,0.0,3,3,4,3,3,3,2,2,2,2,4,3,2,5,Neutral or Dissatisfied,614,F,75,Premium Economy,5,1,3,5,5,1,5,43,56,Unsatisfied
615,Female,39,Returning,Business,Business,2145,0,0.0,4,0,5,5,2,2,5,2,5,4,2,0,2,2,Satisfied,615,F,58,Premium Economy,1,4,5,4,3,2,1,98,40,Unsatisfied
616,Male,27,First-time,Business,Business,89,0,0.0,2,2,3,2,4,5,1,3,1,1,5,2,1,5,Neutral or Dissatisfied,616,F,62,Business,4,5,3,3,4,2,5,100,65,Satisfied
617,Female,54,Returning,Business,Business,1586,10,19.0,1,1,2,3,1,2,3,2,3,2,2,1,2,1,Neutral or Dissatisfied,617,M,24,Economy,1,1,5,5,5,5,4,64,66,Satisfied
618,Male,27,First-time,Business,Business,140,0,0.0,0,0,5,0,4,4,5,5,5,5,5,0,5,5,Satisfied,618,F,25,Business,4,4,4,4,5,1,1,49,38,Satisfied
619,Male,43,Returning,Business,Business,312,0,0.0,5,5,4,4,5,5,5,5,3,2,5,5,5,5,Satisfied,619,M,53,Premium Economy,4,3,3,1,2,1,4,52,42,Neutral
620,Male,58,Returning,Business,Business,1936,24,21.0,3,3,4,4,3,5,5,5,3,5,5,3,5,4,Satisfied,620,F,42,Economy,2,2,5,2,2,2,5,107,54,Neutral
621,Male,28,Returning,Business,Business,2521,0,0.0,3,3,4,5,3,3,5,5,5,5,5,3,5,4,Satisfied,621,M,55,Business,1,5,2,1,1,4,3,10,82,Satisfied
622,Male,43,Returning,Business,Business,229,0,0.0,4,4,4,4,4,5,5,5,3,4,5,4,5,5,Satisfied,622,F,26,Economy,3,4,1,1,1,1,4,56,29,Neutral
623,Male,39,First-time,Business,Business,309,0,0.0,2,2,5,2,1,3,1,3,1,1,5,2,1,4,Neutral or Dissatisfied,623,F,49,Business,4,5,1,1,5,2,2,41,24,Neutral
624,Female,39,Returning,Business,Business,1766,0,0.0,2,2,5,4,2,4,4,4,3,2,4,2,4,4,Satisfied,624,F,19,Business,2,5,5,4,5,4,5,87,9,Unsatisfied
625,Male,46,Returning,Business,Business,102,101,98.0,1,1,3,4,1,4,5,4,3,5,4,1,4,4,Satisfied,625,M,65,Economy,2,4,3,2,1,3,5,4,69,Neutral
626,Male,51,Returning,Business,Business,2073,22,17.0,0,0,4,5,4,2,4,2,4,5,2,0,2,2,Satisfied,626,F,68,Business,5,5,3,5,1,3,4,37,49,Unsatisfied
627,Male,45,Returning,Business,Business,247,28,14.0,2,2,4,4,2,5,4,5,3,5,5,2,5,5,Satisfied,627,M,64,First Class,4,5,1,2,4,4,2,13,9,Unsatisfied
628,Male,42,Returning,Business,Business,3903,0,0.0,5,5,4,4,5,4,4,4,5,3,4,5,4,4,Satisfied,628,M,55,Business,5,2,2,5,3,1,1,116,46,Neutral
629,Male,35,First-time,Business,Business,89,0,0.0,3,3,4,3,3,5,3,3,3,3,5,3,3,4,Neutral or Dissatisfied,629,M,48,First Class,3,1,1,4,3,5,5,78,87,Satisfied
630,Male,40,Returning,Business,Business,134,0,0.0,3,3,3,5,3,5,5,5,3,5,5,3,5,5,Satisfied,630,F,67,Economy,5,1,3,2,1,4,1,67,2,Satisfied
631,Female,42,Returning,Business,Business,164,0,0.0,4,0,4,4,1,4,4,4,3,5,4,0,4,4,Satisfied,631,M,31,Economy,3,5,3,4,5,2,4,80,107,Unsatisfied
632,Female,47,Returning,Business,Business,158,0,1.0,3,3,4,5,3,4,4,4,5,2,4,3,4,5,Satisfied,632,F,67,First Class,5,3,5,2,2,2,1,107,69,Satisfied
633,Female,53,Returning,Business,Business,3785,0,0.0,5,5,5,4,5,4,4,4,5,4,4,5,4,5,Satisfied,633,F,30,Economy,3,4,5,5,1,5,4,25,74,Satisfied
634,Female,39,Returning,Business,Business,113,0,0.0,5,5,4,5,5,5,5,5,5,4,5,5,5,5,Satisfied,634,M,38,Business,5,3,5,2,4,4,5,89,5,Satisfied
635,Male,55,First-time,Business,Business,158,1,0.0,5,5,4,5,3,4,3,5,3,3,5,5,3,5,Satisfied,635,F,76,First Class,3,3,3,1,3,2,1,59,46,Satisfied
636,Female,57,Returning,Business,Business,2554,0,0.0,5,5,3,4,5,4,4,4,3,4,4,5,4,4,Satisfied,636,F,60,Economy,5,2,2,2,1,3,3,120,85,Satisfied
637,Male,23,First-time,Business,Business,229,0,0.0,0,4,5,4,4,5,1,4,1,1,4,4,1,4,Satisfied,637,F,31,Premium Economy,1,2,2,2,2,4,5,13,57,Unsatisfied
638,Female,40,Returning,Business,Business,3123,0,0.0,5,5,5,4,5,4,5,4,5,2,4,5,4,4,Satisfied,638,F,69,Business,4,2,5,3,3,1,1,19,55,Satisfied
639,Male,39,Returning,Business,Business,309,25,16.0,4,4,3,4,4,5,5,5,5,4,5,4,5,5,Satisfied,639,M,61,Premium Economy,1,2,5,1,4,2,3,83,15,Unsatisfied
640,Male,40,Returning,Business,Business,282,0,0.0,0,0,3,5,4,3,5,3,4,4,3,0,3,3,Satisfied,640,M,55,Economy,3,4,1,3,5,5,4,102,52,Unsatisfied
641,Male,58,Returning,Business,Business,3585,0,0.0,3,3,4,4,3,3,4,3,4,1,3,3,3,3,Neutral or Dissatisfied,641,F,46,Economy,3,4,2,3,3,1,5,104,33,Neutral
642,Female,52,Returning,Business,Business,2216,0,3.0,1,1,4,5,1,4,5,4,3,2,4,1,4,5,Satisfied,642,F,48,First Class,1,4,5,3,4,5,3,106,114,Unsatisfied
643,Female,60,Returning,Business,Business,3931,11,20.0,4,2,3,4,2,5,5,5,3,3,5,2,5,5,Satisfied,643,M,37,Economy,4,5,1,3,3,4,2,49,39,Unsatisfied
644,Female,49,Returning,Business,Business,89,0,0.0,4,0,5,5,3,5,4,5,5,5,5,0,5,5,Satisfied,644,M,51,Economy,5,2,5,3,4,4,2,82,36,Unsatisfied
645,Male,58,Returning,Business,Business,164,0,0.0,4,4,4,4,4,4,5,4,3,3,4,4,4,4,Satisfied,645,F,62,Business,3,2,3,2,2,2,1,100,86,Unsatisfied
646,Male,52,Returning,Business,Business,3811,0,0.0,0,0,3,4,4,3,4,3,4,5,3,0,3,3,Satisfied,646,F,52,Business,3,5,1,3,3,3,3,99,102,Unsatisfied
647,Female,37,Returning,Business,Business,1535,45,62.0,4,4,4,5,4,5,5,5,3,2,5,4,5,5,Satisfied,647,M,70,Business,1,3,2,1,2,5,2,101,4,Neutral
648,Male,21,First-time,Business,Economy,396,0,0.0,0,3,4,3,2,5,2,2,2,2,5,3,2,4,Neutral or Dissatisfied,648,F,79,First Class,1,3,5,5,3,3,5,70,66,Unsatisfied
649,Male,37,First-time,Business,Business,164,0,31.0,2,2,3,2,5,3,4,3,4,4,4,3,4,4,Neutral or Dissatisfied,649,F,59,Economy,3,5,4,1,5,1,4,84,38,Satisfied
650,Male,58,Returning,Business,Business,3593,0,0.0,4,5,4,4,4,2,4,2,5,4,2,4,2,2,Satisfied,650,M,52,Premium Economy,5,2,5,3,3,4,4,112,63,Unsatisfied
651,Male,54,Returning,Business,Business,247,112,119.0,4,4,4,4,4,5,4,5,4,3,5,4,5,5,Satisfied,651,F,68,Premium Economy,1,1,2,5,2,1,4,36,53,Satisfied
652,Female,23,First-time,Business,Economy,229,0,0.0,4,0,3,0,1,4,5,4,2,2,4,1,2,4,Neutral or Dissatisfied,652,F,24,Business,2,4,5,5,3,3,3,81,53,Unsatisfied
653,Male,27,First-time,Business,Business,482,0,0.0,4,4,3,4,2,3,2,2,2,2,5,4,2,4,Satisfied,653,F,41,First Class,1,4,3,3,5,1,1,61,67,Neutral
654,Female,30,Returning,Business,Business,2369,0,0.0,1,1,5,5,1,5,5,3,5,5,5,1,5,5,Satisfied,654,M,58,First Class,3,3,2,3,5,2,2,62,80,Satisfied
655,Male,47,Returning,Business,Business,2556,0,0.0,5,0,4,4,3,1,5,1,4,4,1,0,1,1,Satisfied,655,F,79,Economy,4,4,3,1,3,4,5,73,18,Unsatisfied
656,Male,39,First-time,Business,Business,312,0,0.0,4,4,4,4,3,3,3,2,3,3,5,4,3,4,Neutral or Dissatisfied,656,F,73,First Class,4,3,1,3,5,1,2,26,22,Neutral
657,Female,58,Returning,Business,Business,3824,0,5.0,2,2,3,4,2,2,4,1,1,5,2,2,2,2,Neutral or Dissatisfied,657,M,20,Business,1,5,5,1,5,5,4,18,67,Neutral
658,Male,48,Returning,Business,Business,1940,21,14.0,1,1,5,4,1,4,5,4,4,5,4,1,4,4,Satisfied,658,F,30,First Class,5,5,2,5,2,4,3,41,29,Neutral
659,Male,49,Returning,Business,Business,229,0,1.0,5,5,3,4,5,4,4,4,4,5,4,5,4,4,Satisfied,659,F,28,Business,5,4,4,3,4,2,3,62,18,Neutral
660,Male,57,Returning,Business,Business,2360,0,0.0,5,5,4,4,5,4,4,4,3,5,4,5,4,5,Satisfied,660,M,38,Premium Economy,2,3,4,3,1,5,4,86,5,Neutral
661,Female,53,Returning,Business,Business,3574,0,0.0,3,3,3,5,3,4,4,4,3,5,4,3,4,5,Satisfied,661,F,76,Economy,4,4,1,4,1,5,1,39,13,Neutral
662,Female,48,Returning,Business,Business,102,0,0.0,3,4,5,4,4,5,4,5,4,5,5,4,5,5,Satisfied,662,F,71,Business,5,4,1,3,5,3,2,58,53,Satisfied
663,Female,45,Returning,Business,Business,3712,0,0.0,4,4,5,5,4,4,5,4,5,3,4,4,4,4,Satisfied,663,F,38,First Class,4,4,1,1,1,4,4,19,46,Neutral
664,Male,58,Returning,Business,Business,2620,0,0.0,1,1,4,5,1,5,4,4,5,3,5,1,5,5,Satisfied,664,F,66,First Class,5,1,2,5,2,3,1,114,50,Unsatisfied
665,Female,41,Returning,Business,Business,229,0,0.0,1,1,4,5,1,5,5,5,4,5,5,1,5,5,Satisfied,665,F,20,Premium Economy,2,3,2,2,2,4,5,54,65,Neutral
666,Female,26,First-time,Business,Business,164,0,0.0,0,3,4,3,4,5,2,2,4,4,5,3,4,4,Neutral or Dissatisfied,666,M,70,Economy,3,5,5,5,2,1,2,78,27,Unsatisfied
667,Female,54,Returning,Business,Business,229,0,0.0,1,1,4,5,1,5,5,5,4,4,5,1,5,5,Satisfied,667,F,23,First Class,3,3,2,4,1,1,3,81,109,Neutral
668,Female,46,Returning,Business,Business,89,0,0.0,5,0,4,4,4,1,5,1,4,5,1,0,1,1,Satisfied,668,M,30,Business,2,3,4,3,1,2,2,89,6,Satisfied
669,Male,40,Returning,Business,Business,3893,0,0.0,3,3,3,4,3,4,4,4,4,3,4,3,4,5,Satisfied,669,M,52,First Class,3,4,5,4,1,5,5,10,49,Unsatisfied
670,Female,50,First-time,Business,Business,134,0,10.0,1,1,2,1,4,1,5,1,5,5,4,1,5,4,Neutral or Dissatisfied,670,M,21,Business,3,5,3,5,3,4,1,77,88,Neutral
671,Female,21,First-time,Business,Economy,134,0,0.0,0,1,5,1,1,4,4,5,4,4,4,1,4,5,Neutral or Dissatisfied,671,M,57,Premium Economy,3,2,3,3,1,3,4,40,85,Satisfied
672,Male,44,Returning,Business,Business,2525,0,16.0,4,4,5,4,4,4,4,4,3,5,4,4,4,4,Satisfied,672,M,75,First Class,5,3,1,1,4,2,1,54,85,Unsatisfied
673,Female,39,Returning,Business,Business,2929,0,0.0,4,2,3,4,4,4,5,5,5,2,4,4,4,4,Satisfied,673,M,32,Premium Economy,5,4,3,1,5,2,2,27,68,Satisfied
674,Female,41,Returning,Business,Business,113,47,49.0,5,5,4,4,5,5,4,5,4,2,5,5,5,5,Satisfied,674,F,59,Business,3,1,2,1,1,3,4,52,113,Unsatisfied
675,Female,46,Returning,Business,Business,113,0,0.0,3,3,4,4,3,5,4,5,5,4,5,3,5,4,Satisfied,675,M,48,First Class,1,2,1,4,2,2,2,86,106,Satisfied
676,Female,52,Returning,Business,Business,229,0,0.0,2,2,3,4,2,4,5,4,3,2,4,2,4,4,Satisfied,676,F,68,Business,5,3,5,3,4,2,5,13,67,Unsatisfied
677,Female,24,First-time,Business,Economy,309,0,0.0,5,1,5,1,2,3,2,4,4,4,4,1,4,4,Neutral or Dissatisfied,677,M,46,Business,1,3,4,5,5,2,1,60,48,Unsatisfied
678,Female,54,Returning,Business,Business,164,0,0.0,1,5,4,4,5,4,4,4,5,4,4,5,4,5,Satisfied,678,F,33,First Class,4,5,3,5,5,1,5,73,66,Satisfied
679,Male,42,Returning,Business,Business,3640,0,0.0,1,4,5,4,1,4,5,4,5,4,4,1,4,4,Satisfied,679,M,54,Premium Economy,4,1,4,2,2,5,1,97,12,Neutral
680,Male,46,Returning,Business,Business,3259,46,60.0,4,3,4,5,4,4,5,4,5,3,4,4,4,4,Satisfied,680,F,55,Premium Economy,4,4,5,1,5,5,5,76,103,Unsatisfied
681,Female,48,Returning,Business,Business,3552,0,0.0,2,4,4,4,2,1,4,1,1,3,1,3,1,3,Neutral or Dissatisfied,681,M,42,Economy,5,3,1,5,3,3,5,0,38,Unsatisfied
682,Female,27,First-time,Business,Business,247,9,8.0,2,2,3,2,2,3,1,2,1,1,4,2,1,4,Neutral or Dissatisfied,682,M,77,Economy,5,5,5,3,2,1,3,54,81,Unsatisfied
683,Male,42,Returning,Business,Business,134,0,0.0,3,3,5,5,3,5,5,5,3,2,5,3,5,5,Satisfied,683,F,39,Premium Economy,4,3,2,2,1,3,1,77,48,Unsatisfied
684,Male,32,Returning,Business,Business,134,3,0.0,1,1,4,1,1,4,2,3,1,1,3,2,1,4,Neutral or Dissatisfied,684,F,47,Economy,5,4,2,4,1,4,3,119,92,Satisfied
685,Male,54,Returning,Business,Business,309,0,0.0,4,4,1,4,4,2,3,2,1,5,2,2,2,2,Neutral or Dissatisfied,685,F,65,Premium Economy,2,3,3,3,4,5,2,55,96,Satisfied
686,Male,34,First-time,Business,Business,309,0,0.0,4,4,5,4,2,4,1,5,1,1,4,4,1,5,Neutral or Dissatisfied,686,F,71,Premium Economy,1,4,2,1,5,1,5,71,62,Unsatisfied
687,Male,32,Returning,Business,Business,282,0,0.0,3,5,4,4,3,5,4,3,4,4,4,3,4,4,Satisfied,687,F,76,Economy,1,5,1,5,1,1,2,109,111,Unsatisfied
688,Female,42,Returning,Business,Business,1988,0,0.0,1,1,5,4,1,4,4,4,4,2,4,1,4,4,Satisfied,688,F,53,Business,5,3,4,4,4,2,5,70,22,Satisfied
689,Female,43,Returning,Business,Business,3102,0,0.0,4,0,4,4,1,3,4,3,4,3,3,0,3,3,Satisfied,689,M,25,Premium Economy,2,3,4,3,2,1,5,50,116,Satisfied
690,Female,59,Returning,Business,Business,164,0,0.0,4,0,4,5,4,4,5,4,4,5,4,0,4,4,Satisfied,690,F,57,Premium Economy,1,2,3,3,2,1,5,45,30,Satisfied
691,Male,37,First-time,Business,Business,309,0,0.0,2,2,3,2,4,4,1,3,1,1,5,2,1,5,Neutral or Dissatisfied,691,F,48,Premium Economy,1,1,2,5,3,3,1,63,0,Neutral
692,Male,26,First-time,Business,Business,164,0,0.0,5,3,3,3,4,3,5,2,5,5,4,2,5,4,Neutral or Dissatisfied,692,F,38,Business,1,4,4,1,1,1,2,81,0,Satisfied
693,Female,40,Returning,Business,Business,3625,0,1.0,1,2,3,4,1,5,4,5,3,3,5,1,5,5,Satisfied,693,F,37,Premium Economy,2,3,1,1,4,3,3,95,11,Unsatisfied
694,Female,39,Returning,Business,Business,2242,212,208.0,5,5,4,4,5,4,4,5,4,4,4,5,4,4,Satisfied,694,M,28,Business,4,1,4,5,3,2,4,82,76,Unsatisfied
695,Male,20,First-time,Business,Economy,89,0,0.0,4,1,4,1,5,5,1,2,3,3,4,1,3,4,Neutral or Dissatisfied,695,M,73,Premium Economy,5,1,1,2,4,3,5,51,104,Neutral
696,Male,22,First-time,Business,Economy,102,0,0.0,5,1,5,1,3,4,4,3,4,4,4,1,4,4,Neutral or Dissatisfied,696,F,27,Business,4,4,2,4,5,1,4,9,19,Satisfied
